"protein","transcript","cluster_id","analysis_type","candidate_key","tree_sources","exon_orders","transcript_exon_ranks","exon_ids","exon_order_min","exon_order_max","n_exons","n_events","n_subjects","diameter_1d","diameter_3d","p_1d_size","p_3d_size","p_1d_protein","p_3d_protein","p_1d_joint","p_3d_joint","p_any_joint","p_hotspot_omnibus","n_unique_null_1d_diameters","n_unique_null_3d_diameters","null_1d_variable","null_3d_variable","compactness_testable","compactness_testability_reason","significant_1d","significant_3d","significant_any","hotspot_class","events_per_exon","subjects_per_exon","min_events_per_exon","min_subjects_per_exon","n_events_spanning_multiple_cluster_exons","n_subjects_spanning_multiple_cluster_exons","n_subjects_with_multiple_events_in_cluster","best_supported_subcluster_key","n_events_added_vs_best_subcluster","n_subjects_added_vs_best_subcluster","branch_adds_independent_subjects","recurrence_scope_used","best_recurrent_exon_order","best_recurrent_transcript_exon_rank","best_exon_p_subjects_raw","best_exon_p_subjects_scope_omnibus","best_exon_p_subjects_across_scopes","best_exon_p_subjects_omnibus","n_testable_recurrence_exons","n_significant_recurrent_exons","integrated_evidence_class","n_events_HOMDEL","n_subjects_HOMDEL","n_events_HETDEL","n_subjects_HETDEL","n_events_GAIN","n_subjects_GAIN","n_events_ALL_CNA","n_subjects_ALL_CNA"
"PTEN","ENST00000371953","HETDEL_cluster_0020","HETDEL","8","1D;3D","8","8","ENSE00001156315",8,8,1,39,39,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","8:39","8:39",39,39,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",8,8,0.823529411764706,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,39,39,3,3,56,56
"PTEN","ENST00000371953","HETDEL_cluster_0021","HETDEL","9","1D;3D","9","9","ENSE00001456541",9,9,1,38,38,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","9:38","9:38",38,38,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,1,1,"Recurrent exon(s); multi-exon compactness not testable",15,15,38,38,3,3,56,56
"PTEN","ENST00000371953","HETDEL_cluster_0022","HETDEL","1;2;3;4;5;6;7;8;9","1D;3D","1;2;3;4;5;6;7;8;9","1;2;3;4;5;6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001156330;ENSE00001156344;ENSE00001156351;ENSE00001456541;ENSE00003595610;ENSE00003725338;ENSE00004011725",1,9,9,88,81,8,28.5615062085365,,,,,,,,,1,1,FALSE,FALSE,FALSE,"invariant_1d_and_3d_null",FALSE,FALSE,FALSE,"Multi-exon compactness not testable: invariant null","1:18;2:56;3:54;4:56;5:56;6:43;7:41;8:39;9:38","1:18;2:56;3:54;4:56;5:56;6:43;7:41;8:39;9:38",18,18,79,76,6,"1;2;3;4;5",5,4,TRUE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,9,2,"Recurrent exon(s); multi-exon compactness not testable",35,34,88,81,7,6,130,104
"PTEN","ENST00000371953","GAIN_cluster_0001","GAIN","5;6;7;8;9","1D","5;6;7;8;9","5;6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001156330;ENSE00001456541;ENSE00003725338",5,9,5,5,5,4,10.1592312730255,0.884615384615385,0.846153846153846,1,0.884615384615385,1,0.884615384615385,0.884615384615385,0.884615384615385,6,12,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","5:3;6:3;7:4;8:3;9:3","5:3;6:3;7:4;8:3;9:3",3,3,3,3,0,"6;7;8;9",1,1,TRUE,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,5,0,"No significant recurrence or compactness",21,20,61,60,5,5,87,80
"PTEN","ENST00000371953","GAIN_cluster_0002","GAIN","2;5","3D","2;5","2;5","ENSE00001156330;ENSE00001156351",2,5,2,3,3,3,4.48506255785825,0.961538461538462,0.961538461538462,1,1,1,1,1,1,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","2:1;5:3","2:1;5:3",1,1,1,1,0,"5",0,0,FALSE,"PARTIAL_LOCALIZABLE",5,5,0.843137254901961,1,1,1,2,0,"No significant recurrence or compactness",32,32,76,73,3,3,111,97
"PTEN","ENST00000371953","GAIN_cluster_0003","GAIN","7;8","1D;3D","7;8","7;8","ENSE00001156315;ENSE00003725338",7,8,2,4,4,1,4.50447228016122,0.923076923076923,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","7:4;8:3","7:4;8:3",3,3,3,3,0,"7",0,0,FALSE,"PARTIAL_LOCALIZABLE",7,7,0.411764705882353,1,1,1,2,0,"No significant recurrence or compactness",14,14,41,41,4,4,59,59
"PTEN","ENST00000371953","GAIN_cluster_0004","GAIN","6;9","3D","6;9","6;9","ENSE00001156327;ENSE00001456541",6,9,2,3,3,3,4.77930080439185,0.961538461538462,0.961538461538462,1,1,1,1,1,1,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","6:3;9:3","6:3;9:3",3,3,3,3,0,"6",0,0,FALSE,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,2,0,"No significant recurrence or compactness",15,15,43,43,3,3,61,60
"PTEN","ENST00000371953","GAIN_cluster_0005","GAIN","5;6","1D","5;6","5;6","ENSE00001156327;ENSE00001156330",5,6,2,4,4,1,5.15928912557371,0.923076923076923,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","5:3;6:3","5:3;6:3",3,3,2,2,0,"5",1,1,TRUE,"PARTIAL_LOCALIZABLE",5,5,0.843137254901961,1,1,1,2,0,"No significant recurrence or compactness",20,19,61,60,4,4,85,79
"PTEN","ENST00000371953","GAIN_cluster_0006","GAIN","1;2;5","3D","1;2;5","1;2;5","ENSE00001156330;ENSE00001156351;ENSE00004011725",1,5,3,5,4,4,5.2305078957644,0.961538461538462,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","1:2;2:1;5:3","1:2;2:1;5:3",1,1,1,1,1,"2;5",2,1,TRUE,"PARTIAL_LOCALIZABLE",1,1,0.450980392156863,1,1,1,3,0,"No significant recurrence or compactness",33,33,82,77,5,4,120,102
"PTEN","ENST00000371953","GAIN_cluster_0007","GAIN","3;4","1D;3D","3;4","3;4","ENSE00001156344;ENSE00003595610",3,4,2,3,3,1,5.5594506259578,0.961538461538462,0.961538461538462,1,1,1,1,1,1,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","3:2;4:3","3:2;4:3",2,2,2,2,0,"4",0,0,FALSE,"PARTIAL_LOCALIZABLE",4,4,0.784313725490196,1,1,1,2,0,"No significant recurrence or compactness",31,31,73,71,3,3,107,95
"PTEN","ENST00000371953","GAIN_cluster_0008","GAIN","6;7;8;9","3D","6;7;8;9","6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001456541;ENSE00003725338",6,9,4,4,4,3,8.87616612257633,0.961538461538462,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","6:3;7:4;8:3;9:3","6:3;7:4;8:3;9:3",3,3,3,3,0,"7;8;9",0,0,FALSE,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,4,0,"No significant recurrence or compactness",15,15,43,43,4,4,62,61
"PTEN","ENST00000371953","GAIN_cluster_0009","GAIN","7;8;9","1D","7;8;9","7;8;9","ENSE00001156315;ENSE00001456541;ENSE00003725338",7,9,3,4,4,2,8.87616612257633,0.961538461538462,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","7:4;8:3;9:3","7:4;8:3;9:3",3,3,3,3,0,"7;8",0,0,FALSE,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,3,0,"No significant recurrence or compactness",15,15,41,41,4,4,60,59
"PTEN","ENST00000371953","GAIN_cluster_0010","GAIN","1;2;3;4","1D","1;2;3;4","1;2;3;4","ENSE00001156344;ENSE00001156351;ENSE00003595610;ENSE00004011725",1,4,4,5,4,3,15.9159444173143,0.961538461538462,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","1:2;2:1;3:2;4:3","1:2;2:1;3:2;4:3",1,1,2,2,1,"3;4",2,1,TRUE,"PARTIAL_LOCALIZABLE",1,1,0.450980392156863,1,1,1,4,0,"No significant recurrence or compactness",33,33,83,77,5,4,121,102
"PTEN","ENST00000371953","GAIN_cluster_0011","GAIN","1;2;3;4;5","3D","1;2;3;4;5","1;2;3;4;5","ENSE00001156330;ENSE00001156344;ENSE00001156351;ENSE00003595610;ENSE00004011725",1,5,5,5,4,4,15.9159444173143,0.961538461538462,0.961538461538462,1,1,1,1,1,1,4,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","1:2;2:1;3:2;4:3;5:3","1:2;2:1;3:2;4:3;5:3",1,1,3,3,1,"1;2;3;4",0,0,FALSE,"PARTIAL_LOCALIZABLE",1,1,0.450980392156863,1,1,1,5,0,"No significant recurrence or compactness",33,33,83,77,5,4,121,102
"PTEN","ENST00000371953","GAIN_cluster_0012","GAIN","1;2;3;4;5;6;7;8;9","1D;3D","1;2;3;4;5;6;7;8;9","1;2;3;4;5;6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001156330;ENSE00001156344;ENSE00001156351;ENSE00001456541;ENSE00003595610;ENSE00003725338;ENSE00004011725",1,9,9,7,6,8,28.5615062085365,1,1,1,1,1,1,1,1,5,7,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","1:2;2:1;3:2;4:3;5:3;6:3;7:4;8:3;9:3","1:2;2:1;3:2;4:3;5:3;6:3;7:4;8:3;9:3",1,1,4,4,1,"5;6;7;8;9",2,1,TRUE,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,9,0,"No significant recurrence or compactness",35,34,88,81,7,6,130,104
"PTEN","ENST00000371953","GAIN_cluster_0013","GAIN","1","1D;3D","1","1","ENSE00004011725",1,1,1,2,2,0,0,,,,,,,,,1,1,FALSE,FALSE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","1:2","1:2",2,2,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",1,1,0.450980392156863,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",3,3,18,18,2,2,23,23
"PTEN","ENST00000371953","GAIN_cluster_0014","GAIN","3","1D;3D","3","3","ENSE00001156344",3,3,1,2,2,0,0,,,,,,,,,1,1,FALSE,FALSE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","3:2","3:2",2,2,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",3,3,1,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",25,25,54,54,2,2,81,81
"PTEN","ENST00000371953","GAIN_cluster_0015","GAIN","4","1D;3D","4","4","ENSE00003595610",4,4,1,3,3,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","4:3","4:3",3,3,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",4,4,0.784313725490196,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",19,19,56,56,3,3,78,78
"PTEN","ENST00000371953","GAIN_cluster_0016","GAIN","5","1D;3D","5","5","ENSE00001156330",5,5,1,3,3,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","5:3","5:3",3,3,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",5,5,0.843137254901961,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",19,19,56,56,3,3,78,78
"PTEN","ENST00000371953","GAIN_cluster_0017","GAIN","6","1D;3D","6","6","ENSE00001156327",6,6,1,3,3,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","6:3","6:3",3,3,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",6,6,0.862745098039216,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,43,43,3,3,60,60
"PTEN","ENST00000371953","GAIN_cluster_0018","GAIN","7","1D;3D","7","7","ENSE00003725338",7,7,1,4,4,0,0,,,,,,,,,4,3,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","7:4","7:4",4,4,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",7,7,0.411764705882353,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,41,41,4,4,59,59
"PTEN","ENST00000371953","GAIN_cluster_0019","GAIN","8","1D;3D","8","8","ENSE00001156315",8,8,1,3,3,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","8:3","8:3",3,3,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",8,8,0.549019607843137,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,39,39,3,3,56,56
"PTEN","ENST00000371953","GAIN_cluster_0020","GAIN","9","1D;3D","9","9","ENSE00001456541",9,9,1,3,3,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","9:3","9:3",3,3,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",9,9,0.137254901960784,0.941176470588235,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",15,15,38,38,3,3,56,56
"PTEN","ENST00000371953","GAIN_cluster_0021","GAIN","1;2","1D","1;2","1;2","ENSE00001156351;ENSE00004011725",1,2,2,3,2,1,5.09284759901451,,,,,,,,,1,1,FALSE,FALSE,FALSE,"invariant_1d_and_3d_null",FALSE,FALSE,FALSE,"Multi-exon compactness not testable: invariant null","1:2;2:1","1:2;2:1",1,1,0,0,1,"1",1,0,FALSE,"PARTIAL_LOCALIZABLE",1,1,0.450980392156863,1,1,1,2,0,"No significant recurrence; multi-exon compactness not testable",27,27,62,61,3,2,92,89
"PTEN","ENST00000371953","ALL_CNA_cluster_0001","ALL_CNA","2;5","3D","2;5","2;5","ENSE00001156330;ENSE00001156351",2,5,2,111,97,3,4.48506255785825,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","2:83;5:78","2:83;5:78",78,78,50,50,14,"2",28,14,TRUE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,2,1,"Recurrent exon(s) without significant multi-exon compactness",32,32,76,73,3,3,111,97
"PTEN","ENST00000371953","ALL_CNA_cluster_0002","ALL_CNA","3;4","1D;3D","3;4","3;4","ENSE00001156344;ENSE00003595610",3,4,2,107,95,1,5.5594506259578,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.461538461538462,0.0769230769230769,0.5,0.0769230769230769,0.0769230769230769,3,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","3:81;4:78","3:81;4:78",78,78,52,52,12,"3",26,14,TRUE,"PARTIAL_LOCALIZABLE",3,3,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,2,1,"Recurrent exon(s) without significant multi-exon compactness",31,31,73,71,3,3,107,95
"PTEN","ENST00000371953","ALL_CNA_cluster_0003","ALL_CNA","6;9","3D","6;9","6;9","ENSE00001156327;ENSE00001456541",6,9,2,61,60,3,4.77930080439185,0.115384615384615,0.0769230769230769,0.692307692307692,0.461538461538462,0.730769230769231,0.5,0.5,0.5,3,3,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","6:60;9:56","6:60;9:56",56,56,55,55,1,"6",1,0,FALSE,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,2,1,"Recurrent exon(s) without significant multi-exon compactness",15,15,43,43,3,3,61,60
"PTEN","ENST00000371953","ALL_CNA_cluster_0004","ALL_CNA","1;2","1D","1;2","1;2","ENSE00001156351;ENSE00004011725",1,2,2,92,89,1,5.09284759901451,0.0769230769230769,0.192307692307692,0.5,0.884615384615385,0.5,0.884615384615385,0.5,0.5,4,6,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","1:23;2:83","1:23;2:83",23,23,14,14,3,"2",9,6,TRUE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,2,1,"Recurrent exon(s) without significant multi-exon compactness",27,27,62,61,3,2,92,89
"PTEN","ENST00000371953","ALL_CNA_cluster_0005","ALL_CNA","6;7;8;9","3D","6;7;8;9","6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001456541;ENSE00003725338",6,9,4,62,61,3,8.87616612257633,0.115384615384615,0.115384615384615,0.692307692307692,0.730769230769231,0.730769230769231,0.730769230769231,0.730769230769231,0.730769230769231,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","6:60;7:59;8:56;9:56","6:60;7:59;8:56;9:56",56,56,58,58,1,"6;9",1,1,TRUE,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,4,1,"Recurrent exon(s) without significant multi-exon compactness",15,15,43,43,4,4,62,61
"PTEN","ENST00000371953","ALL_CNA_cluster_0006","ALL_CNA","7;8","1D;3D","7;8","7;8","ENSE00001156315;ENSE00003725338",7,8,2,59,59,1,4.50447228016122,0.269230769230769,0.269230769230769,0.923076923076923,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","7:59;8:56","7:59;8:56",56,56,56,56,0,"7",0,0,FALSE,"PARTIAL_LOCALIZABLE",8,8,0.843137254901961,1,1,1,2,0,"No significant recurrence or compactness",14,14,41,41,4,4,59,59
"PTEN","ENST00000371953","ALL_CNA_cluster_0007","ALL_CNA","5;6","1D","5;6","5;6","ENSE00001156327;ENSE00001156330",5,6,2,85,79,1,5.15928912557371,0.307692307692308,0.346153846153846,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,4,5,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","5:78;6:60","5:78;6:60",60,60,53,53,6,"5",7,1,TRUE,"PARTIAL_LOCALIZABLE",5,5,0.274509803921569,1,1,1,2,0,"No significant recurrence or compactness",20,19,61,60,4,4,85,79
"PTEN","ENST00000371953","ALL_CNA_cluster_0008","ALL_CNA","7;8;9","1D","7;8;9","7;8;9","ENSE00001156315;ENSE00001456541;ENSE00003725338",7,9,3,60,59,2,8.87616612257633,0.269230769230769,0.269230769230769,0.923076923076923,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,2,2,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","7:59;8:56;9:56","7:59;8:56;9:56",56,56,56,56,1,"7;8",1,0,FALSE,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,3,1,"Recurrent exon(s) without significant multi-exon compactness",15,15,41,41,4,4,60,59
"PTEN","ENST00000371953","ALL_CNA_cluster_0009","ALL_CNA","5;6;7;8;9","1D","5;6;7;8;9","5;6;7;8;9","ENSE00001156315;ENSE00001156327;ENSE00001156330;ENSE00001456541;ENSE00003725338",5,9,5,87,80,4,10.1592312730255,0.384615384615385,0.384615384615385,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,4,5,TRUE,TRUE,TRUE,"",FALSE,FALSE,FALSE,"Weak clustering evidence","5:78;6:60;7:59;8:56;9:56","5:78;6:60;7:59;8:56;9:56",56,56,60,60,7,"5;6",2,1,TRUE,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,5,1,"Recurrent exon(s) without significant multi-exon compactness",21,20,61,60,5,5,87,80
"PTEN","ENST00000371953","ALL_CNA_cluster_0010","ALL_CNA","1","1D;3D","1","1","ENSE00004011725",1,1,1,23,23,0,0,,,,,,,,,1,1,FALSE,FALSE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","1:23","1:23",23,23,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",1,1,0.980392156862745,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",3,3,18,18,2,2,23,23
"PTEN","ENST00000371953","ALL_CNA_cluster_0011","ALL_CNA","2","1D;3D","2","2","ENSE00001156351",2,2,1,83,83,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","2:83","2:83",83,83,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,1,1,"Recurrent exon(s); multi-exon compactness not testable",26,26,56,56,1,1,83,83
"PTEN","ENST00000371953","ALL_CNA_cluster_0012","ALL_CNA","3","1D;3D","3","3","ENSE00001156344",3,3,1,81,81,0,0,,,,,,,,,4,4,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","3:81","3:81",81,81,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",3,3,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,1,1,"Recurrent exon(s); multi-exon compactness not testable",25,25,54,54,2,2,81,81
"PTEN","ENST00000371953","ALL_CNA_cluster_0013","ALL_CNA","4","1D;3D","4","4","ENSE00003595610",4,4,1,78,78,0,0,,,,,,,,,4,4,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","4:78","4:78",78,78,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",4,4,0.294117647058824,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",19,19,56,56,3,3,78,78
"PTEN","ENST00000371953","ALL_CNA_cluster_0014","ALL_CNA","5","1D;3D","5","5","ENSE00001156330",5,5,1,78,78,0,0,,,,,,,,,4,4,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","5:78","5:78",78,78,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",5,5,0.274509803921569,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",19,19,56,56,3,3,78,78
"PTEN","ENST00000371953","ALL_CNA_cluster_0015","ALL_CNA","6","1D;3D","6","6","ENSE00001156327",6,6,1,60,60,0,0,,,,,,,,,3,3,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","6:60","6:60",60,60,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",6,6,1,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,43,43,3,3,60,60
"PTEN","ENST00000371953","ALL_CNA_cluster_0016","ALL_CNA","7","1D;3D","7","7","ENSE00003725338",7,7,1,59,59,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","7:59","7:59",59,59,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",7,7,0.980392156862745,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,41,41,4,4,59,59
"PTEN","ENST00000371953","ALL_CNA_cluster_0017","ALL_CNA","8","1D;3D","8","8","ENSE00001156315",8,8,1,56,56,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","8:56","8:56",56,56,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",8,8,0.843137254901961,1,1,1,1,0,"No significant recurrence; multi-exon compactness not testable",14,14,39,39,3,3,56,56
"PTEN","ENST00000371953","ALL_CNA_cluster_0018","ALL_CNA","9","1D;3D","9","9","ENSE00001456541",9,9,1,56,56,0,0,,,,,,,,,2,2,TRUE,TRUE,FALSE,"single_exon_cluster",FALSE,FALSE,FALSE,"Single-exon recurrence assessed separately","9:56","9:56",56,56,0,0,0,"",,,,"PARTIAL_LOCALIZABLE",9,9,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,1,1,"Recurrent exon(s); multi-exon compactness not testable",15,15,38,38,3,3,56,56
"PTEN","ENST00000371953","ALL_CNA_cluster_0019","ALL_CNA","1;2;5","3D","1;2;5","1;2;5","ENSE00001156330;ENSE00001156351;ENSE00004011725",1,5,3,120,102,4,5.2305078957644,,,,,,,,,1,1,FALSE,FALSE,FALSE,"invariant_1d_and_3d_null",FALSE,FALSE,FALSE,"Multi-exon compactness not testable: invariant null","1:23;2:83;5:78","1:23;2:83;5:78",23,23,59,59,18,"2;5",9,5,TRUE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,3,1,"Recurrent exon(s); multi-exon compactness not testable",33,33,82,77,5,4,120,102
"PTEN","ENST00000371953","ALL_CNA_cluster_0020","ALL_CNA","1;2;3;4","1D","1;2;3;4","1;2;3;4","ENSE00001156344;ENSE00001156351;ENSE00003595610;ENSE00004011725",1,4,4,121,102,3,15.9159444173143,,,,,,,,,1,1,FALSE,FALSE,FALSE,"invariant_1d_and_3d_null",FALSE,FALSE,FALSE,"Multi-exon compactness not testable: invariant null","1:23;2:83;3:81;4:78","1:23;2:83;3:81;4:78",23,23,82,82,18,"3;4",14,7,TRUE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,4,2,"Recurrent exon(s); multi-exon compactness not testable",33,33,83,77,5,4,121,102
"PTEN","ENST00000371953","ALL_CNA_cluster_0021","ALL_CNA","1;2;3;4;5","3D","1;2;3;4;5","1;2;3;4;5","ENSE00001156330;ENSE00001156344;ENSE00001156351;ENSE00003595610;ENSE00004011725",1,5,5,121,102,4,15.9159444173143,,,,,,,,,1,1,FALSE,FALSE,FALSE,"invariant_1d_and_3d_null",FALSE,FALSE,FALSE,"Multi-exon compactness not testable: invariant null","1:23;2:83;3:81;4:78;5:78","1:23;2:83;3:81;4:78;5:78",23,23,108,96,18,"1;2;3;4",0,0,FALSE,"PARTIAL_LOCALIZABLE",2,2,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,5,2,"Recurrent exon(s); multi-exon compactness not testable",33,33,83,77,5,4,121,102
